[4530] [0.349493, -1.42392] [0.950643, 1.43514]
[4540] [0.359789, -1.41914] [0.947536, 1.43032]
[4550] [0.370041, -1.41419] [0.944315, 1.42533]
[4560] [0.380248, -1.40907] [0.940978, 1.42016]
[4570] [0.390409, -1.40378] [0.937527, 1.41482]
[4580] [0.400523, -1.39831] [0.933962, 1.4093]
[4590] [0.410589, -1.39268] [0.930283, 1.40362]
[4600] [0.420605, -1.38687] [0.926491, 1.39776]
[4610] [0.43057, -1.3809] [0.922587, 1.39174]
[4620] [0.440483, -1.37476] [0.91857, 1.38554]
[4630] [0.450342, -1.36845] [0.914441, 1.37918]
[4640] [0.460147, -1.36197] [0.910201, 1.37264]
[4650] [0.469897, -1.35533] [0.90585, 1.36595]
[4660] [0.479589, -1.34853] [0.901389, 1.35908]
[4670] [0.489224, -1.34155] [0.896818, 1.35205]
[4680] [0.498799, -1.33442] [0.892138, 1.34485]
[4690] [0.508314, -1.32712] [0.88735, 1.33749]
[4700] [0.517767, -1.31966] [0.882453, 1.32997]
[4710] [0.527158, -1.31204] [0.877449, 1.32228]
[4720] [0.536485, -1.30426] [0.872338, 1.31443]
[4730] [0.545747, -1.29633] [0.86712, 1.30643]
[4740] [0.554942, -1.28823] [0.861797, 1.29826]
[4750] [0.564071, -1.27998] [0.856369, 1.28993]
[4760] [0.573131, -1.27157] [0.850837, 1.28145]
[4770] [0.582122, -1.263] [0.845201, 1.27281]
[4780] [0.591042, -1.25428] [0.839462, 1.26402]
[4790] [0.599891, -1.24541] [0.83362, 1.25507]
[4800] [0.608666, -1.23639] [0.827677, 1.24597]
[4810] [0.617369, -1.22721] [0.821633, 1.23672]
[4820] [0.625996, -1.21789] [0.815489, 1.22731]
[4830] [0.634547, -1.20841] [0.809246, 1.21776]
[4840] [0.643022, -1.19879] [0.802903, 1.20806]
[4850] [0.651418, -1.18903] [0.796463, 1.19821]
[4860] [0.659736, -1.17911] [0.789926, 1.18821]
[4870] [0.667973, -1.16906] [0.783292, 1.17807]
[4880] [0.676129, -1.15886] [0.776562, 1.16779]
[4890] [0.684204, -1.14852] [0.769738, 1.15736]
[4900] [0.692195, -1.13804] [0.76282, 1.14679]
[4910] [0.700103, -1.12742] [0.755809, 1.13608]
[4920] [0.707925, -1.11666] [0.748705, 1.12523]
[4930] [0.715662, -1.10577] [0.74151, 1.11425]
[4940] [0.723311, -1.09474] [0.734225, 1.10313]
[4950] [0.730873, -1.08358] [0.726849, 1.09187]
[4960] [0.738346, -1.07228] [0.719386, 1.08048]
[4970] [0.74573, -1.06086] [0.711834, 1.06896]
[4980] [0.753023, -1.0493] [0.704195, 1.05731]
[4990] [0.760224, -1.03762] [0.69647, 1.04553]
[5000] [0.767333, -1.02581] [0.68866, 1.03362]
[5010] [0.774349, -1.01388] [0.680766, 1.02158]
[5020] [0.781271, -1.00182] [0.672789, 1.00943]
[5030] [0.788098, -0.989634] [0.664729, 0.997142]
[5040] [0.794829, -0.977331] [0.656589, 0.984737]
[5050] [0.801464, -0.964909] [0.648368, 0.972212]
[5060] [0.808001, -0.952369] [0.640067, 0.959568]
[5070] [0.81444, -0.939712] [0.631689, 0.946806]
[5080] [0.820779, -0.926941] [0.623233, 0.933929]
[5090] [0.827019, -0.914056] [0.614701, 0.920938]
[5100] [0.833159, -0.901059] [0.606094, 0.907834]
[5110] [0.839197, -0.887953] [0.597412, 0.894619]
[5120] [0.845133, -0.874737] [0.588658, 0.881294]
[5130] [0.850966, -0.861415] [0.579831, 0.867862]
[5140] [0.856696, -0.847987] [0.570934, 0.854324]
[5150] [0.862321, -0.834456] [0.561967, 0.840681]
[5160] [0.867842, -0.820822] [0.552931, 0.826935]
[5170] [0.873257, -0.807088] [0.543827, 0.813089]
[5180] [0.878565, -0.793256] [0.534656, 0.799142]
[5190] [0.883767, -0.779326] [0.525421, 0.785099]
[5200] [0.888861, -0.765301] [0.516121, 0.770959]
[5210] [0.893847, -0.751182] [0.506757, 0.756724]
[5220] [0.898724, -0.736972] [0.497332, 0.742397]
[5230] [0.903491, -0.722671] [0.487846, 0.72798]
[5240] [0.908149, -0.708282] [0.4783, 0.713473]
[5250] [0.912695, -0.693806] [0.468695, 0.698879]
[5260] [0.917131, -0.679246] [0.459033, 0.6842]
[5270] [0.921455, -0.664602] [0.449315, 0.669436]
[5280] [0.925666, -0.649877] [0.439541, 0.654591]
[5290] [0.929765, -0.635072] [0.429714, 0.639666]
[5300] [0.93375, -0.62019] [0.419834, 0.624663]
[5310] [0.937622, -0.605232] [0.409903, 0.609583]
[5320] [0.941379, -0.5902] [0.399922, 0.594428]
[5330] [0.945021, -0.575095] [0.389891, 0.579201]
[5340] [0.948548, -0.55992] [0.379813, 0.563903]
[5350] [0.95196, -0.544677] [0.369688, 0.548536]
[5360] [0.955255, -0.529367] [0.359518, 0.533102]
[5370] [0.958434, -0.513992] [0.349303, 0.517603]
[5380] [0.961495, -0.498555] [0.339046, 0.50204]
[5390] [0.96444, -0.483056] [0.328748, 0.486416]
[5400] [0.967267, -0.467499] [0.318409, 0.470732]
[5410] [0.969975, -0.451884] [0.308031, 0.454991]
[5420] [0.972566, -0.436214] [0.297615, 0.439195]
[5430] [0.975037, -0.420491] [0.287163, 0.423344]
[5440] [0.97739, -0.404716] [0.276675, 0.407442]
[5450] [0.979623, -0.388892] [0.266154, 0.39149]
[5460] [0.981737, -0.37302] [0.2556, 0.37549]
[5470] [0.983731, -0.357103] [0.245014, 0.359444]
[5480] [0.985604, -0.341142] [0.234399, 0.343355]
[5490] [0.987358, -0.32514] [0.223754, 0.327223]
[5500] [0.98899, -0.309098] [0.213083, 0.311052]
[5510] [0.990502, -0.293018] [0.202385, 0.294842]
[5520] [0.991893, -0.276902] [0.191662, 0.278596]
[5530] [0.993162, -0.260753] [0.180916, 0.262317]
[5540] [0.994311, -0.244571] [0.170147, 0.246006]
[5550] [0.995337, -0.22836] [0.159358, 0.229664]
[5560] [0.996242, -0.212122] [0.148549, 0.213295]
[5570] [0.997026, -0.195857] [0.137722, 0.196899]
[5580] [0.997687, -0.179569] [0.126878, 0.18048]
[5590] [0.998227, -0.163259] [0.116019, 0.164039]
[5600] [0.998644, -0.146929] [0.105145, 0.147577]
[5610] [0.998939, -0.130581] [0.0942583, 0.131098]
[5620] [0.999112, -0.114218] [0.08336, 0.114603]
[5630] [0.999163, -0.0978407] [0.0724515, 0.0980944]
[5640] [0.999092, -0.0814518] [0.0615341, 0.0815738]
[5650] [0.998899, -0.0650532] [0.0506092, 0.0650434]
[5660] [0.998583, -0.0486469] [0.039678, 0.0485052]
[5670] [0.998146, -0.0322349] [0.028742, 0.0319613]
[5680] [0.997586, -0.0158192] [0.0178025, 0.0154138]
[5690] [0.996904, 0.000598103] [0.00686071, -0.00113545]
[5700] [0.9961, 0.017015] [-0.00408187, -0.0176843]
[5710] [0.995174, 0.0334296] [-0.015024, -0.0342307]
[5720] [0.994127, 0.0498397] [-0.0259642, -0.0507727]
[5730] [0.992958, 0.0662434] [-0.0369013, -0.0673082]
[5740] [0.991667, 0.0826387] [-0.0478338, -0.0838351]
[5750] [0.990255, 0.0990234] [-0.0587605, -0.100352]
[5760] [0.988722, 0.115396] [-0.0696799, -0.116855]
[5770] [0.987068, 0.131754] [-0.0805908, -0.133345]
[5780] [0.985293, 0.148095] [-0.0914918, -0.149817]
[5790] [0.983397, 0.164418] [-0.102382, -0.166271]
[5800] [0.981381, 0.18072] [-0.113259, -0.182704]
[5810] [0.979245, 0.197] [-0.124122, -0.199115]
[5820] [0.976989, 0.213255] [-0.13497, -0.215501]
[5830] [0.974614, 0.229483] [-0.145802, -0.23186]
[5840] [0.972119, 0.245683] [-0.156616, -0.24819]
[5850] [0.969505, 0.261853] [-0.16741, -0.26449]
[5860] [0.966772, 0.27799] [-0.178184, -0.280757]
[5870] [0.963921, 0.294093] [-0.188936, -0.296989]
[5880] [0.960952, 0.310159] [-0.199665, -0.313185]
[5890] [0.957865, 0.326186] [-0.210369, -0.329341]
[5900] [0.954661, 0.342174] [-0.221048, -0.345457]
[5910] [0.95134, 0.358118] [-0.231699, -0.361531]
[5920] [0.947903, 0.374019] [-0.242322, -0.377559]
[5930] [0.944349, 0.389873] [-0.252916, -0.393542]
[5940] [0.94068, 0.405679] [-0.263478, -0.409475]
[5950] [0.936896, 0.421435] [-0.274008, -0.425358]
[5960] [0.932996, 0.437138] [-0.284504, -0.441188]
[5970] [0.928983, 0.452788] [-0.294966, -0.456964]
[5980] [0.924856, 0.468382] [-0.305391, -0.472684]
[5990] [0.920615, 0.483917] [-0.315779, -0.488345]
[6000] [0.916262, 0.499393] [-0.326128, -0.503947]
[6010] [0.911797, 0.514808] [-0.336437, -0.519486]
[6020] [0.90722, 0.530158] [-0.346705, -0.534961]
[6030] [0.902531, 0.545444] [-0.356931, -0.55037]
[6040] [0.897732, 0.560661] [-0.367112, -0.565711]
[6050] [0.892824, 0.57581] [-0.377249, -0.580983]
[6060] [0.887805, 0.590888] [-0.387339, -0.596183]
[6070] [0.882679, 0.605892] [-0.397382, -0.611309]
[6080] [0.877444, 0.620822] [-0.407377, -0.62636]
[6090] [0.872101, 0.635676] [-0.417321, -0.641335]
[6100] [0.866652, 0.650451] [-0.427214, -0.65623]
[6110] [0.861096, 0.665146] [-0.437055, -0.671044]
[6120] [0.855435, 0.679758] [-0.446843, -0.685776]
[6130] [0.84967, 0.694287] [-0.456575, -0.700424]
[6140] [0.8438, 0.708731] [-0.466252, -0.714985]
[6150] [0.837827, 0.723087] [-0.475871, -0.729458]
[6160] [0.831751, 0.737354] [-0.485433, -0.743842]
[6170] [0.825573, 0.75153] [-0.494935, -0.758134]
[6180] [0.819294, 0.765613] [-0.504376, -0.772333]
[6190] [0.812915, 0.779603] [-0.513755, -0.786437]
[6200] [0.806436, 0.793496] [-0.523072, -0.800445]
[6210] [0.799859, 0.807292] [-0.532324, -0.814353]
[6220] [0.793183, 0.820988] [-0.541512, -0.828162]
[6230] [0.786411, 0.834583] [-0.550633, -0.841869]
[6240] [0.779542, 0.848075] [-0.559687, -0.855473]
[6250] [0.772578, 0.861463] [-0.568672, -0.868971]
[6260] [0.765519, 0.874745] [-0.577588, -0.882363]
[6270] [0.758366, 0.88792] [-0.586433, -0.895646]
[6280] [0.75112, 0.900985] [-0.595206, -0.90882]
[6290] [0.743783, 0.913939] [-0.603906, -0.921882]
[6300] [0.736354, 0.926781] [-0.612533, -0.93483]
[6310] [0.728835, 0.939509] [-0.621084, -0.947664]
[6320] [0.721227, 0.952122] [-0.62956, -0.960381]
[6330] [0.71353, 0.964617] [-0.637959, -0.972981]
[6340] [0.705746, 0.976994] [-0.64628, -0.985461]
[6350] [0.697876, 0.989251] [-0.654521, -0.99782]
[6360] [0.689921, 1.00139] [-0.662683, -1.01006]
[6370] [0.68188, 1.0134] [-0.670764, -1.02217]
[6380] [0.673757, 1.02529] [-0.678763, -1.03416]
[6390] [0.665551, 1.03705] [-0.686678, -1.04602]
[6400] [0.657263, 1.04868] [-0.69451, -1.05775]
[6410] [0.648895, 1.06019] [-0.702257, -1.06935]
[6420] [0.640447, 1.07156] [-0.709918, -1.08082]
[6430] [0.631921, 1.08281] [-0.717493, -1.09216]
[6440] [0.623318, 1.09392] [-0.72498, -1.10337]
[6450] [0.614639, 1.1049] [-0.732378, -1.11444]
[6460] [0.605884, 1.11574] [-0.739687, -1.12537]
[6470] [0.597055, 1.12644] [-0.746906, -1.13617]
[6480] [0.588153, 1.13701] [-0.754033, -1.14682]
[6490] [0.579179, 1.14743] [-0.761069, -1.15734]
[6500] [0.570134, 1.15772] [-0.768011, -1.16771]
[6510] [0.561019, 1.16786] [-0.77486, -1.17794]
[6520] [0.551836, 1.17786] [-0.781614, -1.18803]
[6530] [0.542585, 1.18772] [-0.788273, -1.19797]
[6540] [0.533267, 1.19743] [-0.794836, -1.20777]
[6550] [0.523885, 1.20699] [-0.801301, -1.21741]
[6560] [0.514438, 1.21641] [-0.807669, -1.22691]
[6570] [0.504928, 1.22567] [-0.813939, -1.23626]
[6580] [0.495357, 1.23479] [-0.820109, -1.24545]
[6590] [0.485725, 1.24376] [-0.826179, -1.2545]
[6600] [0.476034, 1.25257] [-0.832149, -1.26339]
[6610] [0.466284, 1.26123] [-0.838017, -1.27212]
[6620] [0.456477, 1.26973] [-0.843783, -1.2807]
[6630] [0.446615, 1.27808] [-0.849446, -1.28912]
[6640] [0.436697, 1.28627] [-0.855005, -1.29739]
[6650] [0.426727, 1.29431] [-0.860461, -1.3055]
[6660] [0.416704, 1.30219] [-0.865811, -1.31344]
[6670] [0.40663, 1.3099] [-0.871056, -1.32123]
[6680] [0.396506, 1.31746] [-0.876195, -1.32885]
[6690] [0.386334, 1.32485] [-0.881227, -1.33632]
[6700] [0.376115, 1.33209] [-0.886152, -1.34361]
[6710] [0.36585, 1.33916] [-0.890969, -1.35075]
[6720] [0.35554, 1.34606] [-0.895678, -1.35772]
[6730] [0.345186, 1.35281] [-0.900277, -1.36452]
[6740] [0.33479, 1.35938] [-0.904767, -1.37116]
[6750] [0.324354, 1.36579] [-0.909147, -1.37763]
[6760] [0.313877, 1.37203] [-0.913416, -1.38393]
[6770] [0.303362, 1.37811] [-0.917574, -1.39006]
[6780] [0.29281, 1.38402] [-0.92162, -1.39602]
[6790] [0.282223, 1.38975] [-0.925554, -1.40181]
[6800] [0.271601, 1.39532] [-0.929375, -1.40743]
[6810] [0.260945, 1.40072] [-0.933084, -1.41288]
[6820] [0.250258, 1.40594] [-0.936679, -1.41816]
[6830] [0.23954, 1.41099] [-0.94016, -1.42326]
[6840] [0.228792, 1.41587] [-0.943526, -1.42819]
[6850] [0.218017, 1.42058] [-0.946778, -1.43294]
[6860] [0.207215, 1.42512] [-0.949915, -1.43752]
[6870] [0.196388, 1.42948] [-0.952937, -1.44192]
[6880] [0.185537, 1.43366] [-0.955842, -1.44615]
[6890] [0.174663, 1.43767] [-0.958631, -1.4502]
[6900] [0.163767, 1.44151] [-0.961304, -1.45407]
[6910] [0.152852, 1.44516] [-0.96386, -1.45777]
[6920] [0.141918, 1.44864] [-0.966299, -1.46129]
[6930] [0.130966, 1.45195] [-0.96862, -1.46463]
[6940] [0.119999, 1.45508] [-0.970824, -1.46779]
[6950] [0.109017, 1.45803] [-0.97291, -1.47077]
[6960] [0.098021, 1.4608] [-0.974877, -1.47358]
[6970] [0.0870134, 1.46339] [-0.976726, -1.4762]
[6980] [0.0759951, 1.4658] [-0.978457, -1.47864]
[6990] [0.0649676, 1.46804] [-0.980069, -1.4809]
[7000] [0.053932, 1.47009] [-0.981561, -1.48298]
[7010] [0.0428899, 1.47197] [-0.982935, -1.48488]
[7020] [0.0318424, 1.47367] [-0.984189, -1.4866]
[7030] [0.0207911, 1.47518] [-0.985324, -1.48814]
[7040] [0.0097371, 1.47652] [-0.986339, -1.4895]
[7050] [-0.00131809, 1.47768] [-0.987234, -1.49067]
[7060] [-0.0123732, 1.47865] [-0.988009, -1.49166]
[7070] [-0.0234268, 1.47945] [-0.988665, -1.49248]
[7080] [-0.0344776, 1.48006] [-0.9892, -1.4931]
[7090] [-0.0455242, 1.48049] [-0.989616, -1.49355]
[7100] [-0.0565653, 1.48075] [-0.989911, -1.49381]
[7110] [-0.0675996, 1.48082] [-0.990086, -1.4939]
[7120] [-0.0786256, 1.48071] [-0.990141, -1.4938]
[7130] [-0.0896421, 1.48042] [-0.990076, -1.49351]
[7140] [-0.100648, 1.47995] [-0.989891, -1.49305]
[7150] [-0.111641, 1.4793] [-0.989586, -1.4924]
[7160] [-0.122621, 1.47847] [-0.989161, -1.49157]
[7170] [-0.133586, 1.47746] [-0.988616, -1.49056]
[7180] [-0.144534, 1.47627] [-0.98795, -1.48937]
[7190] [-0.155466, 1.47489] [-0.987165, -1.488]
[7200] [-0.166378, 1.47334] [-0.986261, -1.48644]
[7210] [-0.17727, 1.47161] [-0.985237, -1.4847]
[7220] [-0.18814, 1.4697] [-0.984093, -1.48279]
[7230] [-0.198987, 1.46761] [-0.98283, -1.48069]
[7240] [-0.20981, 1.46534] [-0.981447, -1.47841]
[7250] [-0.220608, 1.46289] [-0.979946, -1.47595]
[7260] [-0.231379, 1.46026] [-0.978326, -1.47331]
[7270] [-0.242121, 1.45745] [-0.976587, -1.47049]
[7280] [-0.252834, 1.45447] [-0.97473, -1.46749]
[7290] [-0.263517, 1.45131] [-0.972755, -1.46431]
[7300] [-0.274167, 1.44797] [-0.970662, -1.46095]
[7310] [-0.284784, 1.44446] [-0.968451, -1.45742]
[7320] [-0.295366, 1.44076] [-0.966123, -1.4537]
[7330] [-0.305912, 1.4369] [-0.963677, -1.44981]
[7340] [-0.316421, 1.43285] [-0.961115, -1.44575]
[7350] [-0.326891, 1.42864] [-0.958437, -1.4415]
[7360] [-0.337322, 1.42424] [-0.955642, -1.43708]
[7370] [-0.347711, 1.41968] [-0.952731, -1.43249]
[7380] [-0.358058, 1.41494] [-0.949705, -1.42772]
[7390] [-0.368362, 1.41003] [-0.946564, -1.42278]
[7400] [-0.37862, 1.40494] [-0.943308, -1.41766]
[7410] [-0.388833, 1.39969] [-0.939938, -1.41237]
[7420] [-0.398998, 1.39426] [-0.936454, -1.40691]
[7430] [-0.409114, 1.38866] [-0.932857, -1.40127]
[7440] [-0.419181, 1.3829] [-0.929146, -1.39547]
[7450] [-0.429196, 1.37696] [-0.925323, -1.38949]
[7460] [-0.439159, 1.37086] [-0.921388, -1.38334]
[7470] [-0.449069, 1.36459] [-0.917341, -1.37703]
[7480] [-0.458924, 1.35815] [-0.913183, -1.37055]
[7490] [-0.468723, 1.35155] [-0.908914, -1.3639]
[7500] [-0.478465, 1.34478] [-0.904535, -1.35708]
[7510] [-0.488149, 1.33785] [-0.900047, -1.3501]
[7520] [-0.497773, 1.33075] [-0.895449, -1.34295]
[7530] [-0.507336, 1.32349] [-0.890743, -1.33564]
[7540] [-0.516838, 1.31607] [-0.885929, -1.32817]
[7550] [-0.526277, 1.30849] [-0.881008, -1.32053]
[7560] [-0.535651, 1.30075] [-0.87598, -1.31274]
[7570] [-0.544961, 1.29285] [-0.870846, -1.30478]
[7580] [-0.554203, 1.28479] [-0.865607, -1.29666]
[7590] [-0.563379, 1.27658] [-0.860262, -1.28839]
[7600] [-0.572485, 1.26821] [-0.854814, -1.27995]
[7610] [-0.581522, 1.25968] [-0.849262, -1.27136]
[7620] [-0.590488, 1.251] [-0.843607, -1.26262]
[7630] [-0.599382, 1.24217] [-0.837849, -1.25372]
[7640] [-0.608203, 1.23318] [-0.83199, -1.24467]
[7650] [-0.61695, 1.22405] [-0.826031, -1.23546]
[7660] [-0.625622, 1.21476] [-0.819971, -1.22611]
[7670] [-0.634217, 1.20533] [-0.813812, -1.2166]
[7680] [-0.642735, 1.19575] [-0.807555, -1.20695]
[7690] [-0.651175, 1.18602] [-0.801199, -1.19715]
[7700] [-0.659536, 1.17615] [-0.794747, -1.1872]
[7710] [-0.667816, 1.16614] [-0.788198, -1.17711]
[7720] [-0.676014, 1.15598] [-0.781554, -1.16687]
[7730] [-0.684131, 1.14568] [-0.774815, -1.15649]
[7740] [-0.692164, 1.13524] [-0.767982, -1.14597]
[7750] [-0.700112, 1.12466] [-0.761056, -1.13531]
[7760] [-0.707975, 1.11394] [-0.754038, -1.12451]
[7770] [-0.715752, 1.10309] [-0.746929, -1.11357]
[7780] [-0.723442, 1.0921] [-0.739729, -1.1025]
[7790] [-0.731043, 1.08098] [-0.732439, -1.09129]
[7800] [-0.738555, 1.06973] [-0.725061, -1.07995]
[7810] [-0.745978, 1.05834] [-0.717595, -1.06847]
[7820] [-0.753309, 1.04683] [-0.710042, -1.05687]
[7830] [-0.760549, 1.03518] [-0.702403, -1.04513]
[7840] [-0.767696, 1.02341] [-0.694678, -1.03327]
[7850] [-0.774749, 1.01152] [-0.68687, -1.02128]
[7860] [-0.781708, 0.999502] [-0.678978, -1.00917]
[7870] [-0.788571, 0.987361] [-0.671004, -0.99693]
[7880] [-0.795339, 0.975099] [-0.662949, -0.984571]
[7890] [-0.802009, 0.962718] [-0.654814, -0.97209]
[7900] [-0.808582, 0.950219] [-0.646599, -0.959491]
[7910] [-0.815056, 0.937603] [-0.638305, -0.946774]
[7920] [-0.821431, 0.924872] [-0.629935, -0.933941]
[7930] [-0.827705, 0.912028] [-0.621488, -0.920993]
[7940] [-0.833879, 0.899073] [-0.612966, -0.907933]
[7950] [-0.839951, 0.886007] [-0.604369, -0.894761]
[7960] [-0.845921, 0.872832] [-0.595699, -0.88148]
[7970] [-0.851788, 0.85955] [-0.586957, -0.86809]
[7980] [-0.85755, 0.846163] [-0.578144, -0.854595]
[7990] [-0.863209, 0.832673] [-0.569261, -0.840994]
[8000] [-0.868762, 0.81908] [-0.560309, -0.82729]
[8010] [-0.874209, 0.805386] [-0.551288, -0.813485]
[8020] [-0.879549, 0.791594] [-0.542202, -0.79958]
[8030] [-0.884783, 0.777704] [-0.533049, -0.785577]
[8040] [-0.889908, 0.763719] [-0.523832, -0.771477]
[8050] [-0.894925, 0.749641] [-0.514551, -0.757283]
[8060] [-0.899833, 0.73547] [-0.505208, -0.742996]
[8070] [-0.904631, 0.721209] [-0.495803, -0.728617]
[8080] [-0.909319, 0.70686] [-0.486339, -0.714149]
[8090] [-0.913897, 0.692423] [-0.476815, -0.699594]
[8100] [-0.918362, 0.677902] [-0.467234, -0.684952]
[8110] [-0.922716, 0.663297] [-0.457596, -0.670227]
[8120] [-0.926958, 0.648611] [-0.447903, -0.655419]
[8130] [-0.931086, 0.633845] [-0.438155, -0.64053]
[8140] [-0.935101, 0.619001] [-0.428354, -0.625563]
[8150] [-0.939002, 0.604081] [-0.418501, -0.610519]
[8160] [-0.942788, 0.589087] [-0.408598, -0.5954]
[8170] [-0.94646, 0.57402] [-0.398645, -0.580208]
[8180] [-0.950016, 0.558883] [-0.388644, -0.564944]
[8190] [-0.953457, 0.543676] [-0.378595, -0.549611]
[8200] [-0.956781, 0.528403] [-0.368501, -0.53421]
[8210] [-0.959989, 0.513065] [-0.358362, -0.518744]
[8220] [-0.963079, 0.497664] [-0.348179, -0.503213]
[8230] [-0.966053, 0.482201] [-0.337954, -0.487621]
[8240] [-0.968909, 0.466679] [-0.327689, -0.471968]
[8250] [-0.971646, 0.4511] [-0.317383, -0.456258]
[8260] [-0.974265, 0.435465] [-0.307039, -0.440491]
[8270] [-0.976766, 0.419776] [-0.296658, -0.42467]
[8280] [-0.979147, 0.404035] [-0.286241, -0.408797]
[8290] [-0.98141, 0.388245] [-0.275789, -0.392873]
[8300] [-0.983552, 0.372406] [-0.265304, -0.376901]
[8310] [-0.985575, 0.356522] [-0.254786, -0.360882]
[8320] [-0.987478, 0.340593] [-0.244238, -0.344819]
[8330] [-0.98926, 0.324623] [-0.23366, -0.328713]
[8340] [-0.990922, 0.308612] [-0.223054, -0.312567]
[8350] [-0.992463, 0.292563] [-0.21242, -0.296382]
[8360] [-0.993884, 0.276478] [-0.201761, -0.28016]
[8370] [-0.995183, 0.260358] [-0.191077, -0.263904]
[8380] [-0.996361, 0.244206] [-0.180371, -0.247615]
[8390] [-0.997418, 0.228024] [-0.169642, -0.231295]
[8400] [-0.998353, 0.211814] [-0.158893, -0.214947]
[8410] [-0.999167, 0.195577] [-0.148124, -0.198571]
[8420] [-0.999859, 0.179316] [-0.137338, -0.182172]
[8430] [-1.00043, 0.163032] [-0.126535, -0.165749]
[8440] [-1.00088, 0.146728] [-0.115716, -0.149306]
[8450] [-1.0012, 0.130406] [-0.104884, -0.132844]
[8460] [-1.00141, 0.114067] [-0.0940385, -0.116366]
[8470] [-1.00149, 0.0977137] [-0.0831819, -0.0998728]
[8480] [-1.00145, 0.0813481] [-0.0723152, -0.0833672]
[8490] [-1.00129, 0.064972] [-0.0614397, -0.066851]
[8500] [-1.00101, 0.0485876] [-0.0505568, -0.0503262]
[8510] [-1.0006, 0.0321968] [-0.0396677, -0.033795]
[8520] [-1.00008, 0.0158015] [-0.0287738, -0.0172592]
[8530] [-0.99943, -0.000596064] [-0.0178765, -0.000720893]
[8540] [-0.99866, -0.0169941] [-0.00697693, 0.0158178]
[8550] [-0.997768, -0.0333904] [0.00392344, 0.032355]
[8560] [-0.996756, -0.0497831] [0.0148233, 0.0488885]
[8570] [-0.995622, -0.0661702] [0.0257214, 0.0654165]
[8580] [-0.994366, -0.0825497] [0.0366164, 0.0819367]
[8590] [-0.99299, -0.0989195] [0.0475069, 0.0984473]
[8600] [-0.991493, -0.115278] [0.0583917, 0.114946]
[8610] [-0.989876, -0.131622] [0.0692694, 0.131431]
[8620] [-0.988138, -0.147951] [0.0801386, 0.147901]
[8630] [-0.98628, -0.164262] [0.0909982, 0.164353]
[8640] [-0.984302, -0.180554] [0.101847, 0.180785]
[8650] [-0.982204, -0.196824] [0.112683, 0.197195]
[8660] [-0.979987, -0.21307] [0.123505, 0.213581]
[8670] [-0.977651, -0.229291] [0.134313, 0.229942]
[8680] [-0.975195, -0.245484] [0.145104, 0.246275]
[8690] [-0.972622, -0.261647] [0.155878, 0.262578]
[8700] [-0.96993, -0.277779] [0.166632, 0.278849]
[8710] [-0.96712, -0.293878] [0.177367, 0.295086]
[8720] [-0.964193, -0.309941] [0.18808, 0.311288]
[8730] [-0.961148, -0.325966] [0.19877, 0.327452]
[8740] [-0.957987, -0.341952] [0.209436, 0.343576]
[8750] [-0.954709, -0.357897] [0.220077, 0.359659]
[8760] [-0.951315, -0.373798] [0.230691, 0.375697]
[8770] [-0.947806, -0.389654] [0.241277, 0.391691]
[8780] [-0.944181, -0.405463] [0.251833, 0.407636]
[8790] [-0.940442, -0.421223] [0.262359, 0.423532]
[8800] [-0.936589, -0.436932] [0.272854, 0.439377]
[8810] [-0.932622, -0.452587] [0.283315, 0.455168]
[8820] [-0.928541, -0.468188] [0.293742, 0.470904]
[8830] [-0.924348, -0.483732] [0.304133, 0.486582]
[8840] [-0.920043, -0.499218] [0.314488, 0.502202]
[8850] [-0.915626, -0.514642] [0.324804, 0.51776]
[8860] [-0.911098, -0.530005] [0.335081, 0.533255]
[8870] [-0.906459, -0.545303] [0.345317, 0.548685]
[8880] [-0.90171, -0.560535] [0.355511, 0.564049]
[8890] [-0.896852, -0.575698] [0.365662, 0.579344]
[8900] [-0.891885, -0.590792] [0.375769, 0.594568]
[8910] [-0.88681, -0.605814] [0.385831, 0.60972]
[8920] [-0.881627, -0.620762] [0.395845, 0.624798]
[8930] [-0.876337, -0.635635] [0.405812, 0.639799]
[8940] [-0.870941, -0.650431] [0.415729, 0.654723]
[8950] [-0.865439, -0.665148] [0.425596, 0.669567]
[8960] [-0.859832, -0.679784] [0.435411, 0.68433]
[8970] [-0.854121, -0.694337] [0.445174, 0.699009]
[8980] [-0.848307, -0.708806] [0.454882, 0.713603]
[8990] [-0.842389, -0.723189] [0.464536, 0.72811]
[9000] [-0.83637, -0.737484] [0.474133, 0.742528]
[9010] [-0.830249, -0.751689] [0.483672, 0.756856]
[9020] [-0.824027, -0.765803] [0.493153, 0.771092]
[9030] [-0.817706, -0.779824] [0.502574, 0.785234]
[9040] [-0.811285, -0.79375] [0.511935, 0.79928]
[9050] [-0.804766, -0.807579] [0.521233, 0.813229]
[9060] [-0.79815, -0.821311] [0.530468, 0.827079]
[9070] [-0.791437, -0.834942] [0.539638, 0.840828]
[9080] [-0.784628, -0.848472] [0.548744, 0.854474]
[9090] [-0.777724, -0.861899] [0.557782, 0.868017]
[9100] [-0.770726, -0.875221] [0.566754, 0.881454]
[9110] [-0.763634, -0.888437] [0.575656, 0.894783]
[9120] [-0.756451, -0.901544] [0.584489, 0.908004]
[9130] [-0.749175, -0.914542] [0.593251, 0.921114]
[9140] [-0.741809, -0.927429] [0.60194, 0.934111]
